datetime,open,close,low,high,amount,count,vol,macd,macdsignal,macdhist,MA5,MA10,MA20,MA60
2019-03-11 02:00:00,3907.71,3902.37,3898.57,3908.41,818.9236896599455,12664,3196240.0614020247,-3.100880662166219,-2.1085015538554974,-0.9923791083107214,3905.4480000000085,3903.3659999999954,3912.1424999999995,3907.722333333332
2019-03-11 03:00:00,3902.37,3902.75,3898.75,3906.35,609.0762462032319,8475,2376833.571230607,-3.138327633301742,-2.3144667697447465,-0.8238608635569955,3903.8580000000084,3903.850999999995,3910.1804999999995,3907.7974999999988
2019-03-11 04:00:00,3902.73,3915.57,3901.62,3916.38,699.0581826294936,9613,2734030.1439068313,-2.109223948199542,-2.2734182054357057,0.16419425723616365,3905.6980000000085,3905.006999999995,3909.5144999999998,3908.3498333333323
2019-03-11 05:00:00,3915.57,3916.54,3913.62,3920.83,642.3078936028393,9292,2516111.9244161732,-1.2015304747064874,-2.0590406592898622,0.8575101845833748,3909.0140000000088,3906.094999999995,3908.473499999999,3908.815499999999
2019-03-11 06:00:00,3916.59,3921.66,3914.1,3940.95,1166.593482357585,13235,4580749.2896651765,-0.06824891599035254,-1.6608823106299604,1.5926333946396078,3911.7780000000084,3907.828999999995,3908.1299999999997,3909.000166666666
2019-03-11 07:00:00,3921.79,3916.52,3915.09,3926.61,833.6860497170936,11680,3269784.1855252786,0.41039901651902255,-1.2466260452001638,1.6570250617191864,3914.608000000009,3910.027999999995,3907.7365,3909.407333333332
2019-03-11 08:00:00,3916.52,3922.51,3916.0,3928.41,800.7139718917551,11279,3141701.988764766,1.2585659264168498,-0.7455876508767612,2.0041535772936108,3918.5600000000095,3911.2089999999953,3907.9039999999995,3909.8824999999993
2019-03-11 09:00:00,3923.13,3927.35,3920.68,3932.54,893.1104626719094,12684,3507518.3873845004,2.294838395123861,-0.13750244167663672,2.4323408368004977,3920.9160000000093,3913.306999999995,3908.267,3910.216166666666
2019-03-11 10:00:00,3927.35,3924.56,3920.81,3930.52,939.4151907890348,12219,3688213.966254779,2.858016672371832,0.46160138113305704,2.396415291238775,3922.520000000009,3915.766999999995,3909.531,3910.367333333333
2019-03-11 11:00:00,3924.56,3930.25,3923.16,3933.65,1209.8506479087218,15392,4754173.259574846,3.720586357709635,1.1133983764483726,2.6071879812612626,3924.2380000000094,3918.0079999999944,3910.9184999999998,3910.707
2019-03-11 12:00:00,3930.25,3906.59,3905.95,3932.51,1529.819139775675,16637,5995550.0506595485,2.466581565792694,1.3840350143172369,1.0825465514754573,3922.252000000009,3918.4299999999944,3910.8979999999997,3910.682833333333
2019-03-11 13:00:00,3907.69,3884.62,3865.23,3912.0,2050.954898763672,20993,7995698.507953414,-0.29660260526270577,1.0479074904012484,-1.3445100956639542,3914.674000000009,3916.6169999999947,3910.2339999999995,3910.1533333333327
2019-03-11 14:00:00,3884.32,3898.87,3873.07,3900.0,1510.6891565181572,17571,5870990.553080454,-1.3213582651460456,0.5740543392917896,-1.8954126044378352,3908.978000000009,3914.946999999995,3909.977,3909.9288333333325
2019-03-11 15:00:00,3898.9,3888.06,3888.0,3902.88,950.8168835996481,11548,3703394.114326306,-2.9715074771329455,-0.13505802399315747,-2.836449453139788,3901.6780000000094,3912.0989999999947,3909.0969999999993,3909.3964999999994
2019-03-11 16:00:00,3888.06,3887.4,3880.04,3893.61,824.5535462818906,10075,3206041.1070735585,-4.283145663423056,-0.9646755518791372,-3.318470111543919,3893.1080000000097,3908.6729999999943,3908.250999999999,3908.9238333333324
2019-03-11 17:00:00,3887.42,3896.0,3873.74,3896.0,1042.5969419692035,10591,4054399.9467085665,-4.575931756232421,-1.686926792749794,-2.8890049634826274,3890.99000000001,3906.6209999999946,3908.324499999999,3909.0908333333323
2019-03-11 18:00:00,3896.0,3877.45,3875.71,3897.0,944.9774022963505,12722,3674311.300244056,-6.232947279017935,-2.596130890003422,-3.636816389014513,3889.55600000001,3902.1149999999943,3906.661999999999,3909.520999999999
2019-03-11 19:00:00,3878.06,3875.0,3870.0,3888.73,1326.5166305692828,15053,5146094.708342029,-7.655589671182952,-3.608022646239328,-4.047567024943624,3884.78200000001,3896.8799999999947,3905.093499999999,3909.6611666666654
2019-03-11 20:00:00,3875.01,3849.29,3840.0,3875.04,2051.3303061521406,17286,7912256.623411078,-10.733892517794175,-5.033196620550298,-5.700695897243877,3877.0280000000103,3889.3529999999946,3902.5599999999986,3909.2058333333325
2019-03-11 21:00:00,3849.28,3870.86,3841.0,3873.89,1630.4034745488077,17185,6298478.816346726,-11.302660930178718,-6.287089482475982,-5.015571447702736,3873.72000000001,3883.4139999999948,3900.7109999999984,3909.0438333333323
2019-03-11 22:00:00,3870.89,3859.97,3852.58,3870.9,1450.5623804320446,15122,5599473.574205895,-12.488189903640432,-7.527309566708872,-4.96088033693156,3866.51400000001,3878.7519999999945,3898.590999999999,3908.629666666666
2019-03-11 23:00:00,3859.97,3849.82,3848.0,3863.52,1269.2546964437076,13618,4893782.012616337,-14.084394200186125,-8.838726493404323,-5.245667706781802,3860.98800000001,3875.2719999999945,3895.944499999999,3908.193999999999
2019-03-12 00:00:00,3850.09,3858.3,3848.0,3865.0,1428.7127684109637,18545,5514458.00430369,-14.498008458730965,-9.970582886469652,-4.527425572261313,3857.6480000000097,3871.2149999999942,3893.080999999999,3907.8153333333325
2019-03-12 01:00:00,3858.28,3867.42,3856.98,3870.0,1031.9329032635655,12547,3988603.407221223,-13.929324376864315,-10.762331184548584,-3.166993192315731,3861.2740000000094,3869.1509999999944,3890.624999999999,3907.5389999999993
2019-03-12 02:00:00,3867.41,3869.37,3861.45,3880.0,1420.6306215827542,14647,5499118.49897824,-13.169479875381057,-11.24376092271508,-1.925718952665978,3860.9760000000088,3867.3479999999945,3888.010499999999,3906.870833333333
2019-03-12 03:00:00,3869.37,3856.81,3852.61,3872.48,1037.607738035129,9321,4008128.6407142333,-13.426017888459228,-11.680212315863908,-1.7458055725953194,3860.344000000009,3863.428999999994,3885.0249999999987,3905.893499999999
2019-03-12 04:00:00,3857.07,3864.21,3856.13,3866.95,952.534264138647,8264,3680298.7629460366,-12.883692766073636,-11.920908405905854,-0.9627843601677828,3863.222000000009,3862.1049999999946,3882.109999999999,3904.996999999999
2019-03-12 05:00:00,3864.21,3868.8,3859.67,3869.54,966.2789841873142,8214,3734086.9407824497,-11.945817610175709,-11.925890246759824,-0.01992736341588497,3865.3220000000088,3861.4849999999947,3879.182499999999,3904.237499999999
2019-03-12 06:00:00,3868.79,3869.05,3866.4,3877.75,804.4951526002426,9879,3114252.5010787346,-11.05493744404248,-11.751699686216355,0.6967622421738753,3865.6480000000092,3863.460999999995,3876.4069999999992,3903.613166666665
2019-03-12 07:00:00,3869.23,3870.84,3862.06,3872.8,1261.269852935134,12437,4880898.164366503,-10.088180192011805,-11.418995787375446,1.3308155953636405,3865.942000000009,3863.4589999999953,3873.436499999999,3902.889333333332
2019-03-12 08:00:00,3870.66,3845.88,3842.01,3872.0,1540.7143106306776,15586,5940636.328756956,-11.206895391224407,-11.376575708145237,0.16968031692083052,3863.7560000000094,3862.0499999999947,3870.4009999999994,3901.604333333332
2019-03-12 09:00:00,3846.2,3836.0,3826.49,3852.6,1742.6548037213722,16455,6690664.337821883,-12.743815898969387,-11.650023746310067,-1.0937921526593204,3858.1140000000096,3860.667999999995,3867.97,3900.195499999999
2019-03-12 10:00:00,3836.01,3824.08,3818.61,3836.31,1350.8857021019041,14316,5172414.54939064,-14.753610417584696,-12.270741080564992,-2.4828693370197037,3849.17000000001,3857.2459999999946,3864.2305,3898.197166666665
2019-03-12 11:00:00,3823.32,3823.51,3817.85,3835.59,1437.6588081432017,13660,5503999.116404953,-16.205573525700856,-13.057707569592164,-3.147865956108692,3840.06200000001,3852.854999999995,3861.0029999999997,3896.1104999999984
2019-03-12 12:00:00,3823.38,3834.73,3815.38,3838.0,1218.092166279984,14235,4660434.944085483,-16.26342982378992,-13.698852020431715,-2.5645778033582047,3832.8400000000097,3849.390999999995,3858.3695,3894.6236666666655
2019-03-12 13:00:00,3834.74,3834.01,3832.34,3844.8,925.4238364185412,12422,3552379.4840527475,-16.180856498089724,-14.195252915963318,-1.9856035821264069,3830.466000000009,3847.110999999996,3855.2699999999995,3893.2808333333323
2019-03-12 14:00:00,3834.01,3840.48,3833.27,3843.6,966.6081055843869,15555,3711451.0370959984,-15.41563971586811,-14.439330275944275,-0.9763094399238348,3831.362000000009,3844.737999999996,3853.4214999999995,3891.834833333333
2019-03-12 15:00:00,3840.49,3842.0,3838.26,3846.45,697.3566767174656,9380,2680315.1610105205,-14.51918053075542,-14.455300326906505,-0.06388020384891568,3834.9460000000095,3842.057999999996,3851.7715,3890.406499999999
2019-03-12 16:00:00,3842.0,3877.07,3841.99,3880.0,2762.969245247194,22894,10696258.56453794,-10.853758883949467,-13.734992038315097,2.8812331543656295,3845.6580000000095,3842.8599999999956,3853.1605000000004,3889.8028333333327
2019-03-12 17:00:00,3877.07,3885.96,3872.22,3887.35,1453.6571107563723,15079,5637198.53830441,-7.149126438343956,-12.417818918320869,5.268692479976913,3855.9040000000095,3844.371999999995,3853.9155000000005,3889.292999999999
2019-03-12 18:00:00,3885.96,3888.99,3885.6,3898.33,1415.4141450511356,17374,5508757.147197966,-3.923455702461524,-10.718946275149,6.795490572687475,3866.9000000000096,3848.682999999995,3855.366500000001,3888.699999999999
2019-03-12 19:00:00,3888.98,3882.48,3879.72,3894.66,1289.8638280408145,15433,5012800.322698494,-1.8708252888500283,-8.949322077889205,7.078496789039177,3875.3000000000093,3853.3309999999956,3856.9995000000004,3887.708166666666
2019-03-12 20:00:00,3882.4,3896.32,3880.69,3896.4,1119.417941838811,13703,4355077.735432239,0.8627264629976708,-6.986912369711829,7.8496388327095,3886.1640000000093,3860.5549999999953,3858.9005000000006,3887.1653333333325
2019-03-12 21:00:00,3896.31,3892.7,3886.0,3900.07,1474.1632198141508,17976,5739151.527281467,2.705791494069217,-5.04837159695562,7.754163091024838,3889.2900000000095,3867.4739999999947,3860.1645000000003,3886.421
2019-03-12 22:00:00,3892.63,3890.27,3886.39,3892.99,1465.9830863988718,14121,5701501.711207271,3.925106928737023,-3.2536758918170916,7.178782820554114,3890.15200000001,3873.027999999994,3861.209500000001,3885.783333333333
2019-03-12 23:00:00,3890.27,3873.55,3869.15,3891.0,1149.3068627579657,13747,4463818.020315614,3.5018913071380666,-1.9025624520260598,5.404453759164126,3887.0640000000103,3876.981999999994,3862.0465000000013,3884.9359999999992
2019-03-13 00:00:00,3873.55,3888.85,3864.9,3889.61,1363.7691502271675,18846,5289691.828917527,4.350917343695528,-0.6518664928817421,5.0027838365772705,3888.3380000000097,3881.8189999999936,3863.2785000000013,3884.4308333333324
2019-03-13 01:00:00,3888.8,3886.06,3881.96,3890.4,784.1798783389222,9780,3048212.6398230395,4.7439614766831255,0.4272991010312315,4.3166623756518945,3886.28600000001,3886.2249999999935,3864.1415000000006,3883.8636666666657
2019-03-13 02:00:00,3886.05,3880.65,3878.41,3887.99,824.3551680424509,9870,3200683.2084384253,4.5662728460984,1.2550938500446653,3.3111789960537346,3883.87600000001,3886.5829999999937,3864.7215000000006,3883.5531666666657
2019-03-13 03:00:00,3880.77,3880.78,3872.6,3883.34,871.7757979659211,8192,3381014.371583807,4.385391180015176,1.8811533160387675,2.504237863976409,3881.97800000001,3886.0649999999937,3865.2185000000004,3883.1911666666656
2019-03-13 04:00:00,3880.78,3887.47,3880.17,3890.28,802.8530623607452,6763,3120046.453873401,4.727374020776097,2.4503974569862335,2.276976563789863,3884.7620000000106,3885.912999999994,3867.2980000000002,3882.8656666666657
2019-03-13 05:00:00,3887.46,3883.71,3879.46,3890.99,697.0416305784781,7781,2707940.6345741497,4.641493066719704,2.8886165789329277,1.7528764877867764,3883.7340000000104,3886.0359999999937,3869.6835000000005,3882.6291666666657
2019-03-13 06:00:00,3883.71,3886.49,3880.27,3887.49,533.362506993431,7197,2071953.2990568152,4.743079292838047,3.2595091217139514,1.4835701711240956,3883.8200000000106,3885.0529999999935,3872.804000000001,3882.3371666666653
2019-03-13 07:00:00,3886.5,3882.88,3873.8,3886.5,845.2629076640669,10160,3280417.0463463264,4.480640247285919,3.503735346828345,0.976904900457574,3884.2660000000105,3884.0709999999935,3875.7725000000014,3881.9574999999986
2019-03-13 08:00:00,3882.86,3883.32,3874.3,3884.71,808.3343889217222,11033,3136492.428740995,4.2590638982374,3.654801057110156,0.6042628411272442,3884.774000000011,3883.375999999994,3878.202000000002,3881.6074999999987
2019-03-13 09:00:00,3883.32,3875.98,3870.25,3883.51,1161.1882366238835,11655,4500142.346233956,3.451400788319006,3.614121003351926,-0.1627202150329201,3882.476000000011,3883.618999999994,3880.300500000002,3881.2983333333323
2019-03-13 10:00:00,3875.91,3876.18,3870.29,3879.24,576.7145069837508,7899,2235080.4068668247,2.7952385137300553,3.450344505427552,-0.6551059916974968,3880.970000000011,3882.351999999994,3882.085500000002,3880.7229999999986
2019-03-13 11:00:00,3876.04,3888.64,3874.38,3891.53,1032.7953981695557,10975,4012913.2208930543,3.243256805562396,3.408926965454521,-0.16567015989212486,3881.4000000000115,3882.609999999994,3884.417500000002,3880.427499999999
2019-03-13 12:00:00,3888.61,3879.85,3876.7,3888.79,905.1975919973302,12328,3515060.169034493,2.856111515053726,3.298363875374362,-0.44225236032063586,3880.7940000000112,3882.529999999994,3884.5565000000015,3880.0923333333326
2019-03-13 13:00:00,3879.85,3875.34,3875.0,3883.35,1074.6489941074406,13878,4168128.3460242474,2.160472196108003,3.0707855395210903,-0.9103133434130872,3879.1980000000112,3881.9859999999944,3884.025500000001,3879.5506666666656
2019-03-13 14:00:00,3875.11,3878.01,3870.0,3881.37,1102.4542879075286,14569,4275039.722701341,1.803826322904115,2.817393696197695,-1.0135673732935802,3879.604000000011,3881.0399999999945,3883.4765000000007,3879.144666666666
2019-03-13 15:00:00,3878.02,3884.68,3876.19,3884.8,641.1254386412576,8930,2487438.4696666948,2.0359262647198193,2.66110020990212,-0.6251739451823006,3881.304000000011,3881.1369999999943,3883.5865000000003,3878.8434999999995
2019-03-13 16:00:00,3884.68,3874.0,3873.89,3887.13,782.3332222202105,9553,3036710.189385383,1.342603697598861,2.397400907441468,-1.054797209842607,3878.376000000011,3879.8879999999945,3882.4705000000004,3878.150666666666
2019-03-13 17:00:00,3873.97,3866.78,3860.14,3880.0,964.0658272292644,10223,3736068.0855538226,0.20814751312991575,1.9595502285791575,-1.7514027154492418,3875.762000000011,3878.277999999995,3881.1745,3877.3213333333324
2019-03-13 18:00:00,3866.16,3851.03,3840.0,3866.77,1788.5404897370595,17020,6891116.02295682,-1.9394537426583156,1.1797494343316628,-3.1192031769899784,3870.900000000011,3875.0489999999945,3879.2125,3876.1441666666656
2019-03-13 19:00:00,3851.02,3856.21,3849.38,3861.1,969.0713841043541,12702,3736921.8885871023,-3.186725908957669,0.30645436567379625,-3.4931802746314653,3866.540000000011,3873.071999999994,3878.3455000000004,3875.1389999999988
2019-03-13 20:00:00,3856.23,3876.75,3853.85,3877.75,1234.656847858665,14381,4766181.582292148,-2.489098963363631,-0.2526563001336892,-2.2364426632299415,3864.954000000011,3873.1289999999944,3877.7405,3874.3763333333322
2019-03-13 21:00:00,3876.75,3878.65,3876.2,3888.0,1578.3225644621614,15139,6126194.96307221,-1.762592393871273,-0.554643518881206,-1.207948874990067,3865.8840000000114,3872.1299999999947,3877.37,3873.5646666666653
2019-03-13 22:00:00,3878.73,3865.29,3852.47,3886.67,1237.089034116488,12961,4792953.341231111,-2.239060552885803,-0.8915269256821254,-1.3475336272036778,3865.586000000011,3870.6739999999945,3876.602,3872.576833333332
2019-03-13 23:00:00,3865.26,3871.58,3858.5,3876.68,1162.0193565249829,11221,4492194.888494633,-2.0850790757276627,-1.1302373556912328,-0.9548417200364299,3869.696000000011,3870.297999999995,3876.142,3871.598999999999
2019-03-14 00:00:00,3871.58,3862.24,3861.2,3875.0,984.9605622738492,12455,3808116.634706412,-2.6857479574327954,-1.4413394760395453,-1.24440848139325,3870.9020000000105,3868.720999999995,3874.8805,3870.8598333333316
2019-03-14 01:00:00,3862.37,3866.34,3861.61,3872.74,912.7565845255774,10281,3530438.010602411,-2.798685138741348,-1.712808608579906,-1.0858765301614421,3868.8200000000106,3866.886999999995,3874.0119999999997,3870.555166666665
2019-03-14 02:00:00,3866.35,3865.95,3863.87,3870.0,487.292385688562,7003,1884830.8295639495,-2.886385948726911,-1.947524076609307,-0.9388618721176041,3866.2800000000107,3866.081999999995,3872.984999999999,3870.0064999999986
2019-03-14 03:00:00,3865.97,3869.56,3863.63,3872.0,555.8338161773469,5297,2150709.457332318,-2.6342269143997328,-2.084864644167392,-0.5493622702323409,3867.1340000000105,3866.3599999999947,3872.3189999999986,3869.6981666666657
2019-03-14 04:00:00,3869.49,3868.64,3861.5,3871.97,634.4342852106992,6601,2453504.5584989684,-2.4800370508737615,-2.163899125508666,-0.31613792536509555,3866.5460000000107,3868.1209999999946,3871.584999999998,3869.385499999999
2019-03-14 05:00:00,3868.68,3859.06,3856.3,3868.69,624.7129601608774,6744,2412936.0187295764,-3.0951870204658007,-2.350156704500093,-0.7450303159657077,3865.9100000000108,3868.4059999999945,3870.7389999999987,3868.7698333333324
2019-03-14 06:00:00,3859.1,3862.69,3859.1,3867.0,547.7275274340417,8171,2116213.5190541106,-3.252296688716342,-2.5305847013433427,-0.7217119873729994,3865.1800000000103,3866.999999999995,3870.064499999999,3868.5238333333323
2019-03-14 07:00:00,3862.69,3866.34,3859.44,3872.0,642.0247582422218,9601,2482279.6123986957,-3.047157007844362,-2.6338991626435466,-0.4132578452008153,3865.2580000000103,3865.7689999999943,3868.949499999999,3868.3794999999986
2019-03-14 08:00:00,3866.35,3877.69,3860.98,3878.57,916.5913995503188,9334,3546171.629059034,-1.9462964942513281,-2.496378628965103,0.550082134713775,3866.8840000000105,3867.0089999999946,3868.8414999999986,3868.852833333332
2019-03-14 09:00:00,3877.69,3878.65,3865.0,3882.65,1287.1599422779723,12661,4987003.337209576,-0.9850377272568949,-2.1941104486234613,1.2090727213665664,3868.886000000011,3867.7159999999944,3869.0069999999987,3868.9826666666654
2019-03-14 10:00:00,3878.61,3875.21,3870.8,3878.83,841.9279382274389,9616,3262149.523519225,-0.4951052149140196,-1.854309401881573,1.3592041869675533,3872.1160000000114,3869.0129999999945,3868.8669999999993,3869.2366666666653
2019-03-14 11:00:00,3875.2,3867.22,3865.7,3875.39,683.8946087219321,7757,2646826.2331183553,-0.7429916486630646,-1.6320458512378713,0.8890542025748067,3873.022000000011,3869.100999999995,3867.9939999999997,3869.5266666666653
2019-03-14 12:00:00,3867.12,3868.86,3866.74,3873.1,708.4527118215294,8802,2741879.7593708253,-0.7979113144360781,-1.4652189438775127,0.6673076294414346,3873.526000000011,3869.3919999999953,3867.7369999999996,3869.702666666665
2019-03-14 13:00:00,3868.86,3864.87,3863.61,3871.7,767.654029350803,9492,2969817.48312655,-1.1501371344643303,-1.4022025819948762,0.25206544753054594,3870.9620000000114,3868.922999999996,3867.6414999999993,3869.660166666665
2019-03-14 14:00:00,3864.87,3865.0,3857.41,3866.96,883.1767715517605,9901,3412307.9658543724,-1.4026201885094451,-1.40228610329779,-0.00033408521165512184,3868.232000000011,3868.558999999996,3868.3399999999992,3869.5873333333316
2019-03-14 15:00:00,3864.54,3859.52,3858.0,3865.0,914.6856151592692,10171,3532040.295160623,-2.02160126859053,-1.526149136356338,-0.4954521322341918,3865.094000000011,3868.604999999996,3868.5054999999993,3869.6324999999983
2019-03-14 16:00:00,3859.53,3864.13,3858.5,3865.0,923.1878270428309,8814,3566256.3101664307,-2.1157704764191294,-1.6440734043688963,-0.47169707205023315,3864.476000000011,3868.7489999999952,3867.8744999999994,3869.631166666665
2019-03-14 17:00:00,3864.14,3864.88,3861.45,3868.51,943.8919983849955,8415,3648122.7603100813,-2.1056093660122315,-1.7363805966975634,-0.3692287693146681,3863.680000000011,3868.6029999999946,3867.186,3869.565833333332
2019-03-14 18:00:00,3864.93,3870.58,3863.0,3871.66,817.7576303052331,9828,3162283.3384331684,-1.618951979044141,-1.712894873166879,0.09394289412273804,3864.822000000012,3867.891999999995,3867.4505000000004,3869.591333333332
2019-03-14 19:00:00,3870.56,3860.71,3857.65,3870.56,933.2944344871769,8628,3605100.2275720886,-2.006568533652171,-1.7716296052639373,-0.23493892838823371,3863.9640000000118,3866.0979999999945,3866.9070000000006,3869.4224999999988
2019-03-14 20:00:00,3860.6,3866.4,3850.39,3874.0,1285.5703930530676,8522,4971113.026112866,-1.8334867056828443,-1.7840010253477188,-0.04948568033512557,3865.340000000012,3865.2169999999946,3867.1150000000002,3869.7644999999984
2019-03-14 21:00:00,3866.24,3868.25,3864.31,3875.21,1419.9194036754122,7816,5494572.194474137,-1.5294085019381782,-1.7330825206658107,0.20367401872763247,3866.1640000000116,3865.3199999999947,3867.2105,3870.3019999999983
2019-03-14 22:00:00,3868.25,3878.7,3815.0,3917.94,4140.527948903332,34113,16026645.761587027,-0.44012320268620897,-1.4744906570698904,1.0343674543836814,3868.9280000000117,3866.303999999994,3867.8480000000004,3871.212333333332
2019-03-14 23:00:00,3878.78,3881.91,3873.11,3895.0,1517.5245861553067,18069,5888852.02430112,0.6743894756759801,-1.0447146305207162,1.7191041061966963,3871.194000000012,3868.0079999999944,3868.4655000000007,3872.1856666666654
2019-03-15 00:00:00,3881.97,3875.66,3873.2,3883.3,1349.5339724237872,14683,5233688.114929467,1.0413223208238378,-0.6275072402518054,1.6688295610756432,3874.184000000012,3869.0739999999946,3868.816500000001,3872.867833333332
2019-03-15 01:00:00,3875.58,3882.04,3875.58,3882.13,724.6487389894727,8669,2810720.5157101983,1.825884267069796,-0.13682893878748503,1.962713205857281,3877.3120000000117,3871.325999999995,3869.9655000000007,3873.668333333332
2019-03-15 02:00:00,3881.83,3874.72,3874.4,3881.84,640.4853862716619,7008,2483290.2668651324,1.8358301307430338,0.2577028751186188,1.578127255624415,3878.606000000012,3872.3849999999957,3870.5670000000005,3874.2389999999987
2019-03-15 03:00:00,3874.73,3874.34,3872.78,3875.57,469.06098618506996,5719,1817419.8850188514,1.7923879426725762,0.5646398886294103,1.227748054043166,3877.734000000012,3873.3309999999956,3870.9670000000006,3874.7779999999984
2019-03-15 04:00:00,3874.28,3875.14,3872.97,3876.8,383.2834582415533,4006,1485142.447243464,1.8017436307345633,0.812060637050441,0.9896829936841224,3876.380000000012,3873.7869999999953,3870.8395000000005,3874.745833333332
2019-03-15 05:00:00,3875.09,3877.0,3872.0,3878.62,367.5861421574319,4558,1424184.8656370407,1.9369169631968362,1.03703190227972,0.8998850609171161,3876.648000000012,3875.415999999995,3870.7570000000005,3874.5964999999987
2019-03-15 06:00:00,3877.0,3876.7,3873.56,3878.07,478.78049692720805,6263,1855645.7108424592,1.9968172440349008,1.2289889706307562,0.7678282734041446,3875.5800000000118,3876.445999999995,3870.8315000000002,3874.3916666666655
2019-03-15 07:00:00,3876.71,3877.19,3873.84,3879.0,811.115191598327,8403,3144022.448149322,2.0600802305148136,1.3952072226075676,0.664873007907246,3876.0740000000123,3877.339999999995,3871.3300000000004,3874.303499999999
2019-03-15 08:00:00,3877.28,3883.66,3877.2,3883.94,887.4932867999688,8120,3443521.644077717,2.6022939067538573,1.6366245594368256,0.9656693473170317,3877.938000000012,3877.8359999999957,3872.0700000000006,3874.092499999999
2019-03-15 09:00:00,3883.69,3889.5,3882.04,3891.68,979.018931016136,8180,3806409.6174447644,3.4633183664082026,2.001963320831101,1.4613550455771014,3880.810000000012,3878.5949999999953,3873.3015000000005,3874.039166666665
2019-03-15 10:00:00,3889.3,3885.68,3884.53,3889.5,1031.3156877371075,8160,4008725.356260384,3.7937128192270393,2.360313220510289,1.4333995987167505,3882.546000000012,3879.596999999995,3874.3355,3873.9626666666654
2019-03-15 11:00:00,3885.68,3884.4,3877.85,3885.99,864.126051714372,7319,3355597.7447764445,3.907227415375928,2.6696960594834165,1.2375313558925116,3884.0860000000125,3879.832999999995,3875.5795,3874.1434999999988
2019-03-15 12:00:00,3884.45,3884.98,3880.79,3886.07,1196.6190751065112,8193,4647424.536411015,3.997904350645058,2.9353377177157447,1.0625666329293133,3885.6440000000125,3880.8589999999954,3876.6219999999994,3874.078999999999
2019-03-15 13:00:00,3884.99,3888.36,3884.26,3889.0,914.1090877789846,5701,3553721.7210151,4.29301699963753,3.2068735741001015,1.0861434255374283,3886.5840000000126,3882.260999999996,3877.7959999999994,3874.117333333332
2019-03-15 14:00:00,3888.17,3885.48,3881.11,3894.65,877.4307861472317,7635,3412103.5069492375,4.24556375312568,3.4146116099052173,0.8309521432204625,3885.7800000000125,3883.294999999996,3878.540999999999,3874.1978333333323
2019-03-15 15:00:00,3885.48,3887.6,3875.15,3888.79,1035.2169262802827,11725,4020433.0590807083,4.329119599840396,3.597513207892253,0.7316063919481435,3886.1640000000125,3884.354999999996,3879.885499999999,3874.311499999999
2019-03-15 16:00:00,3887.53,3879.34,3878.65,3888.48,1245.2337423966198,9498,4836865.278156235,3.686331507097293,3.615276867733261,0.07105463936403211,3885.152000000012,3884.618999999996,3880.532499999999,3874.175999999999
2019-03-15 17:00:00,3879.34,3897.0,3877.06,3897.82,1168.92720213021,11137,4544195.83258896,4.549488055436541,3.802119105273917,0.747368950162624,3887.5560000000123,3886.599999999996,3881.969999999999,3874.397499999999
2019-03-15 18:00:00,3897.0,3898.85,3889.85,3910.0,1155.0390400911704,13473,4501269.80740821,5.321482638261841,4.105991811871502,1.2154908263903392,3889.654000000012,3888.118999999995,3882.9774999999995,3874.6034999999993
2019-03-15 19:00:00,3898.49,3915.36,3897.46,3922.22,1028.9867340389567,14392,4024954.711007778,7.182715059127531,4.721336461322708,2.4613785978048233,3895.630000000012,3890.7049999999954,3884.649999999999,3875.1448333333324
2019-03-15 20:00:00,3915.39,3916.53,3905.35,3925.0,1998.9276554974613,20643,7829473.0989173995,8.65242461896105,5.507554092850376,3.1448705261106733,3901.416000000012,3893.789999999995,3886.693499999999,3875.6983333333324
2019-03-15 21:00:00,3916.53,3914.58,3907.28,3919.58,939.2626572173241,14144,3676965.0668937583,9.549747782717077,6.315992830823716,3.233754951893361,3908.4640000000118,3896.807999999995,3888.3204999999994,3876.3416666666653
2019-03-15 22:00:00,3914.58,3916.42,3910.79,3920.29,1257.7884819421772,17093,4924432.863193347,10.290730343691848,7.110940333397343,3.1797900102945054,3912.3480000000113,3899.9519999999948,3890.4054999999994,3877.012333333332
2019-03-15 23:00:00,3916.36,3927.02,3916.0,3936.0,1883.4696754592437,23535,7394095.040219915,11.599583001507199,8.008668867019313,3.5909141344878854,3917.982000000011,3903.8179999999943,3893.0395,3877.6519999999987
2019-03-16 00:00:00,3927.08,3922.72,3918.2,3932.67,1381.069103428117,22442,5419994.572479071,12.149828439949488,8.836900781605348,3.3129276583441403,3919.454000000011,3907.541999999994,3895.4184999999998,3878.3664999999983
2019-03-16 01:00:00,3921.87,3928.55,3920.52,3931.75,995.8608825096585,16665,3909561.7308744765,12.907544057646646,9.651029436813607,3.2565146208330393,3921.858000000011,3911.6369999999943,3897.996,3879.2533333333317
2019-03-16 02:00:00,3928.66,3928.9,3922.0,3930.43,560.9815796273405,8400,2202573.184712043,13.382021603618796,10.397227870174644,2.9847937334441514,3924.722000000011,3916.5929999999944,3900.6059999999998,3880.101499999998
2019-03-16 03:00:00,3928.9,3931.68,3924.17,3932.0,1104.5408968270597,12233,4340696.786993158,13.823027981760788,11.082387892491873,2.740640089268915,3927.774000000011,3920.0609999999942,3903.330499999999,3880.8848333333312
